"dataset","#Training Release","%Training","%Defective in Training","%Defective in Testing","Classifier","Balancing","Feature Selection","Cost Sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"zookeeper","40","0.5667162","0.086600415","0.15412186","IBk","No","no","no","26.0","6.0","230.0","17.0","0.8125","0.6046511627906976","0.8974182104848246","0.6468937434655808"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Random Forest","No","yes","no","23.0","0.0","236.0","20.0","1.0","0.5348837209302325","0.8925896728419394","0.6605013385251887"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Naive Bayes","No","yes","no","23.0","4.0","232.0","20.0","0.8518518518518519","0.5348837209302325","0.8604158454867954","0.610878661087866"
"zookeeper","40","0.5667162","0.086600415","0.15412186","IBk","No","yes","no","24.0","3.0","233.0","19.0","0.8888888888888888","0.5581395348837209","0.8897319668900275","0.6433054393305441"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Random Forest","No","no","yes","17.0","0.0","236.0","26.0","1.0","0.3953488372093023","0.8962357114702404","0.5251996334598769"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Naive Bayes","No","no","yes","15.0","2.0","234.0","28.0","0.8823529411764706","0.3488372093023256","0.8707134410721324","0.4521534232229347"
"zookeeper","40","0.5667162","0.086600415","0.15412186","IBk","No","no","yes","25.0","6.0","230.0","18.0","0.8064516129032258","0.5813953488372093","0.8973196689002759","0.6275862068965515"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Random Forest","No","yes","yes","17.0","0.0","236.0","26.0","1.0","0.3953488372093023","0.8942648797792668","0.5251996334598769"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Naive Bayes","No","yes","yes","16.0","4.0","232.0","27.0","0.8","0.37209302325581395","0.8604158454867954","0.45456265371760096"
"zookeeper","40","0.5667162","0.086600415","0.15412186","IBk","No","yes","yes","24.0","3.0","233.0","19.0","0.8888888888888888","0.5581395348837209","0.8895841545132046","0.6433054393305441"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Random Forest","No","no","no","19.0","6.0","249.0","6.0","0.76","0.76","0.9331764705882353","0.7364705882352943"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Naive Bayes","No","no","no","9.0","1.0","254.0","16.0","0.9","0.36","0.8715294117647059","0.4881720430107527"
"zookeeper","41","0.5839832","0.088596866","0.08928572","IBk","No","no","no","19.0","6.0","249.0","6.0","0.76","0.76","0.947921568627451","0.7364705882352943"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Random Forest","No","yes","no","19.0","6.0","249.0","6.0","0.76","0.76","0.9349803921568628","0.7364705882352943"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Naive Bayes","No","yes","no","14.0","10.0","245.0","11.0","0.5833333333333334","0.56","0.8715294117647059","0.5303514376996807"
"zookeeper","41","0.5839832","0.088596866","0.08928572","IBk","No","yes","no","19.0","6.0","249.0","6.0","0.76","0.76","0.9505882352941176","0.7364705882352943"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Random Forest","No","no","yes","15.0","3.0","252.0","10.0","0.8333333333333334","0.6","0.9396862745098039","0.6732495511669662"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Naive Bayes","No","no","yes","6.0","1.0","254.0","19.0","0.8571428571428571","0.24","0.8715294117647059","0.34959349593496"
"zookeeper","41","0.5839832","0.088596866","0.08928572","IBk","No","no","yes","19.0","6.0","249.0","6.0","0.76","0.76","0.947921568627451","0.7364705882352943"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Random Forest","No","yes","yes","16.0","3.0","252.0","9.0","0.8421052631578947","0.64","0.9392156862745098","0.7044854881266494"
"zookeeper","41","0.5839832","0.088596866","0.08928572","Naive Bayes","No","yes","yes","10.0","8.0","247.0","15.0","0.5555555555555556","0.4","0.8715294117647059","0.42190305206463147"
"zookeeper","41","0.5839832","0.088596866","0.08928572","IBk","No","yes","yes","19.0","6.0","249.0","6.0","0.76","0.76","0.9505882352941176","0.7364705882352943"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Random Forest","No","no","no","18.0","8.0","226.0","21.0","0.6923076923076923","0.46153846153846156","0.8816568047337278","0.4962779156327546"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Naive Bayes","No","no","no","28.0","38.0","196.0","11.0","0.42424242424242425","0.717948717948718","0.8523997370151216","0.43117744610281905"
"zookeeper","42","0.60131204","0.088616714","0.14285715","IBk","No","no","no","21.0","11.0","223.0","18.0","0.65625","0.5384615384615384","0.8533859303090072","0.5311778290993073"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Random Forest","No","yes","no","21.0","9.0","225.0","18.0","0.7","0.5384615384615384","0.8809445540214771","0.5531914893617023"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Naive Bayes","No","yes","no","25.0","17.0","217.0","14.0","0.5952380952380952","0.6410256410256411","0.8674665790050405","0.5507246376811592"
"zookeeper","42","0.60131204","0.088616714","0.14285715","IBk","No","yes","no","22.0","13.0","221.0","17.0","0.6285714285714286","0.5641025641025641","0.8700416392724085","0.5312499999999999"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Random Forest","No","no","yes","17.0","5.0","229.0","22.0","0.7727272727272727","0.4358974358974359","0.8656585579662502","0.5065274151436032"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Naive Bayes","No","no","yes","27.0","34.0","200.0","12.0","0.4426229508196721","0.6923076923076923","0.8523997370151216","0.44290657439446385"
"zookeeper","42","0.60131204","0.088616714","0.14285715","IBk","No","no","yes","21.0","11.0","223.0","18.0","0.65625","0.5384615384615384","0.8533859303090072","0.5311778290993073"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Random Forest","No","yes","yes","17.0","5.0","229.0","22.0","0.7727272727272727","0.4358974358974359","0.8954087223317992","0.5065274151436032"
"zookeeper","42","0.60131204","0.088616714","0.14285715","Naive Bayes","No","yes","yes","23.0","17.0","217.0","16.0","0.575","0.5897435897435898","0.8674665790050405","0.5116279069767441"
"zookeeper","42","0.60131204","0.088616714","0.14285715","IBk","No","yes","yes","22.0","12.0","222.0","17.0","0.6470588235294118","0.5641025641025641","0.8700416392724085","0.54176072234763"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Random Forest","No","no","no","14.0","16.0","280.0","15.0","0.4666666666666667","0.4827586206896552","0.7800559179869525","0.42213937482076275"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Naive Bayes","No","no","no","8.0","3.0","293.0","21.0","0.7272727272727273","0.27586206896551724","0.7318266542404473","0.3690341368710561"
"zookeeper","43","0.6182077","0.09009911","0.08923077","IBk","No","no","no","14.0","15.0","281.0","15.0","0.4827586206896552","0.4827586206896552","0.8078401677539608","0.4320829450139794"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Random Forest","No","yes","no","14.0","15.0","281.0","15.0","0.4827586206896552","0.4827586206896552","0.779648182665424","0.4320829450139794"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Naive Bayes","No","yes","no","12.0","16.0","280.0","17.0","0.42857142857142855","0.41379310344827586","0.7318266542404473","0.3654221643689719"
"zookeeper","43","0.6182077","0.09009911","0.08923077","IBk","No","yes","no","15.0","14.0","282.0","14.0","0.5172413793103449","0.5172413793103449","0.809762348555452","0.4699440820130476"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Random Forest","No","no","yes","13.0","11.0","285.0","16.0","0.5416666666666666","0.4482758620689655","0.7847739981360671","0.44577780584854454"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Naive Bayes","No","no","yes","5.0","3.0","293.0","24.0","0.625","0.1724137931034483","0.7318266542404473","0.24098261396073012"
"zookeeper","43","0.6182077","0.09009911","0.08923077","IBk","No","no","yes","14.0","14.0","282.0","15.0","0.5","0.4827586206896552","0.8078401677539608","0.44234068990000586"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Random Forest","No","yes","yes","13.0","11.0","285.0","16.0","0.5416666666666666","0.4482758620689655","0.7862301957129544","0.44577780584854454"
"zookeeper","43","0.6182077","0.09009911","0.08923077","Naive Bayes","No","yes","yes","9.0","11.0","285.0","20.0","0.45","0.3103448275862069","0.7318266542404473","0.3176430748391465"
"zookeeper","43","0.6182077","0.09009911","0.08923077","IBk","No","yes","yes","15.0","13.0","283.0","14.0","0.5357142857142857","0.5172413793103449","0.809762348555452","0.48079995266552283"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Random Forest","No","no","no","23.0","2.0","241.0","59.0","0.92","0.2804878048780488","0.7977265883769948","0.35370823145884267"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Naive Bayes","No","no","no","17.0","1.0","242.0","65.0","0.9444444444444444","0.2073170731707317","0.8518016661648098","0.27406254230404786"
"zookeeper","44","0.6383216","0.090071745","0.25230768","IBk","No","no","no","23.0","5.0","238.0","59.0","0.8214285714285714","0.2804878048780488","0.7732359731004718","0.33243468772064944"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Random Forest","No","yes","no","26.0","3.0","240.0","56.0","0.896551724137931","0.3170731707317073","0.7892201144233665","0.38775184392860573"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Naive Bayes","No","yes","no","29.0","2.0","241.0","53.0","0.9354838709677419","0.35365853658536583","0.8239486098564689","0.43506842388040845"
"zookeeper","44","0.6383216","0.090071745","0.25230768","IBk","No","yes","no","21.0","3.0","240.0","61.0","0.875","0.25609756097560976","0.7774013851249624","0.3183456773939829"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Random Forest","No","no","yes","17.0","1.0","242.0","65.0","0.9444444444444444","0.2073170731707317","0.7812656830272007","0.27406254230404786"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Naive Bayes","No","no","yes","13.0","1.0","242.0","69.0","0.9285714285714286","0.15853658536585366","0.8518016661648098","0.2129117077221146"
"zookeeper","44","0.6383216","0.090071745","0.25230768","IBk","No","no","yes","23.0","5.0","238.0","59.0","0.8214285714285714","0.2804878048780488","0.7732359731004718","0.33243468772064944"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Random Forest","No","yes","yes","14.0","1.0","242.0","68.0","0.9333333333333333","0.17073170731707318","0.7719311452373783","0.22845346636848457"
"zookeeper","44","0.6383216","0.090071745","0.25230768","Naive Bayes","No","yes","yes","20.0","2.0","241.0","62.0","0.9090909090909091","0.24390243902439024","0.8239486098564689","0.31107578166401684"
"zookeeper","44","0.6383216","0.090071745","0.25230768","IBk","No","yes","yes","21.0","3.0","240.0","61.0","0.875","0.25609756097560976","0.7774013851249624","0.3183456773939829"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Random Forest","No","no","no","6.0","29.0","292.0","5.0","0.17142857142857143","0.5454545454545454","0.8384310393656188","0.22162460350296495"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Naive Bayes","No","no","no","6.0","8.0","313.0","5.0","0.42857142857142855","0.5454545454545454","0.8711413197394505","0.45995995995995903"
"zookeeper","45","0.65843546","0.09502773","0.03313253","IBk","No","no","no","6.0","21.0","300.0","5.0","0.2222222222222222","0.5454545454545454","0.826677994902294","0.2819830311096329"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Random Forest","No","yes","no","4.0","31.0","290.0","7.0","0.11428571428571428","0.36363636363636365","0.8346077598414047","0.13005102744449082"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Naive Bayes","No","yes","no","6.0","24.0","297.0","5.0","0.2","0.5454545454545454","0.8201642594165959","0.2566399011735644"
"zookeeper","45","0.65843546","0.09502773","0.03313253","IBk","No","yes","no","5.0","24.0","297.0","6.0","0.1724137931034483","0.45454545454545453","0.8462192013593883","0.2121499762695778"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Random Forest","No","no","yes","3.0","8.0","313.0","8.0","0.2727272727272727","0.2727272727272727","0.8527329368450863","0.2478051543472092"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Naive Bayes","No","no","yes","5.0","4.0","317.0","6.0","0.5555555555555556","0.45454545454545453","0.8711413197394505","0.48463210183172817"
"zookeeper","45","0.65843546","0.09502773","0.03313253","IBk","No","no","yes","6.0","20.0","301.0","5.0","0.23076923076923078","0.5454545454545454","0.826677994902294","0.29132513661202175"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Random Forest","No","yes","yes","3.0","9.0","312.0","8.0","0.25","0.2727272727272727","0.8363069951854999","0.23440043407487784"
"zookeeper","45","0.65843546","0.09502773","0.03313253","Naive Bayes","No","yes","yes","6.0","16.0","305.0","5.0","0.2727272727272727","0.5454545454545454","0.8201642594165959","0.33422459893048156"
"zookeeper","45","0.65843546","0.09502773","0.03313253","IBk","No","yes","yes","5.0","23.0","298.0","6.0","0.17857142857142858","0.45454545454545453","0.8462192013593883","0.2192669477781387"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Random Forest","No","no","no","5.0","16.0","310.0","0.0","0.23809523809523808","1.0","0.9754601226993865","0.36922343973320615"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Naive Bayes","No","no","no","4.0","14.0","312.0","1.0","0.2222222222222222","0.8","0.9539877300613497","0.3320328265841525"
"zookeeper","46","0.67898256","0.09315468","0.01510574","IBk","No","no","no","5.0","16.0","310.0","0.0","0.23809523809523808","1.0","0.9797546012269939","0.36922343973320615"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Random Forest","No","yes","no","5.0","13.0","313.0","0.0","0.2777777777777778","1.0","0.9812883435582822","0.4210951163729315"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Naive Bayes","No","yes","no","4.0","27.0","299.0","1.0","0.12903225806451613","0.8","0.9386503067484663","0.20144752714113454"
"zookeeper","46","0.67898256","0.09315468","0.01510574","IBk","No","yes","no","5.0","15.0","311.0","0.0","0.25","1.0","0.9785276073619632","0.3851393188854492"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Random Forest","No","no","yes","3.0","10.0","316.0","2.0","0.23076923076923078","0.6","0.9680981595092024","0.31846259437199687"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Naive Bayes","No","no","yes","3.0","10.0","316.0","2.0","0.23076923076923078","0.6","0.9539877300613497","0.31846259437199687"
"zookeeper","46","0.67898256","0.09315468","0.01510574","IBk","No","no","yes","5.0","15.0","311.0","0.0","0.25","1.0","0.9797546012269939","0.3851393188854492"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Random Forest","No","yes","yes","2.0","8.0","318.0","3.0","0.2","0.4","0.9742331288343559","0.2515930113052423"
"zookeeper","46","0.67898256","0.09315468","0.01510574","Naive Bayes","No","yes","yes","4.0","21.0","305.0","1.0","0.16","0.8","0.9386503067484663","0.24772727272727232"
"zookeeper","46","0.67898256","0.09315468","0.01510574","IBk","No","yes","yes","5.0","14.0","312.0","0.0","0.2631578947368421","1.0","0.9785276073619632","0.40237296879030193"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Random Forest","No","no","no","2.0","12.0","317.0","1.0","0.14285714285714285","0.6666666666666666","0.7558257345491388","0.22374100719424306"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Naive Bayes","No","no","no","2.0","12.0","317.0","1.0","0.14285714285714285","0.6666666666666666","0.8085106382978723","0.22374100719424306"
"zookeeper","47","0.6994678","0.090868875","0.009036144","IBk","No","no","no","1.0","10.0","319.0","2.0","0.09090909090909091","0.3333333333333333","0.7274569402228976","0.1305106940200777"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Random Forest","No","yes","no","1.0","9.0","320.0","2.0","0.1","0.3333333333333333","0.7477203647416414","0.14191729323308283"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Naive Bayes","No","yes","no","2.0","29.0","300.0","1.0","0.06451612903225806","0.6666666666666666","0.8074974670719351","0.10286434876598806"
"zookeeper","47","0.6994678","0.090868875","0.009036144","IBk","No","yes","no","1.0","9.0","320.0","2.0","0.1","0.3333333333333333","0.7168186423505573","0.14191729323308283"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Random Forest","No","no","yes","0.0","4.0","325.0","3.0","0.0","0.0","0.7644376899696048","-0.01043478260869816"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Naive Bayes","No","no","yes","2.0","8.0","321.0","1.0","0.2","0.6666666666666666","0.8085106382978723","0.297932330827067"
"zookeeper","47","0.6994678","0.090868875","0.009036144","IBk","No","no","yes","1.0","8.0","321.0","2.0","0.1111111111111111","0.3333333333333333","0.7274569402228976","0.15521628498727552"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Random Forest","No","yes","yes","0.0","3.0","326.0","3.0","0.0","0.0","0.7548125633232016","-0.009118541033435292"
"zookeeper","47","0.6994678","0.090868875","0.009036144","Naive Bayes","No","yes","yes","2.0","22.0","307.0","1.0","0.08333333333333333","0.6666666666666666","0.8074974670719351","0.13424036281179205"
"zookeeper","47","0.6994678","0.090868875","0.009036144","IBk","No","yes","yes","1.0","7.0","322.0","2.0","0.125","0.3333333333333333","0.7168186423505573","0.17092119866814573"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Random Forest","No","no","no","1.0","13.0","332.0","2.0","0.07142857142857142","0.3333333333333333","0.9115942028985508","0.1049382716049373"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Naive Bayes","No","no","no","2.0","30.0","315.0","1.0","0.0625","0.6666666666666666","0.9371980676328503","0.10010010010010086"
"zookeeper","48","0.72001487","0.08853361","0.00862069","IBk","No","no","no","1.0","8.0","337.0","2.0","0.1111111111111111","0.3333333333333333","0.8173913043478261","0.15574963609898043"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Random Forest","No","yes","no","2.0","11.0","334.0","1.0","0.15384615384615385","0.6666666666666666","0.9584541062801932","0.23934426229508377"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Naive Bayes","No","yes","no","2.0","35.0","310.0","1.0","0.05405405405405406","0.6666666666666666","0.8855072463768116","0.08541392904073632"
"zookeeper","48","0.72001487","0.08853361","0.00862069","IBk","No","yes","no","2.0","11.0","334.0","1.0","0.15384615384615385","0.6666666666666666","0.8473429951690822","0.23934426229508377"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Random Forest","No","no","yes","0.0","2.0","343.0","3.0","0.0","0.0","0.9676328502415459","-0.006944444444442067"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Naive Bayes","No","no","yes","1.0","26.0","319.0","2.0","0.037037037037037035","0.3333333333333333","0.938647342995169","0.05195563339170985"
"zookeeper","48","0.72001487","0.08853361","0.00862069","IBk","No","no","yes","1.0","4.0","341.0","2.0","0.2","0.3333333333333333","0.8173913043478261","0.24183006535947377"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Random Forest","No","yes","yes","0.0","0.0","345.0","3.0","NaN","0.0","0.9657004830917875","0.0"
"zookeeper","48","0.72001487","0.08853361","0.00862069","Naive Bayes","No","yes","yes","2.0","23.0","322.0","1.0","0.08","0.6666666666666666","0.8855072463768116","0.12945590994371436"
"zookeeper","48","0.72001487","0.08853361","0.00862069","IBk","No","yes","yes","2.0","7.0","338.0","1.0","0.2222222222222222","0.6666666666666666","0.8473429951690822","0.32459970887918566"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Random Forest","No","no","no","2.0","5.0","339.0","3.0","0.2857142857142857","0.4","0.8037790697674418","0.32200097134531536"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Naive Bayes","No","no","no","2.0","9.0","335.0","3.0","0.18181818181818182","0.4","0.8982558139534884","0.23492875411033953"
"zookeeper","49","0.7415522","0.08621265","0.014326648","IBk","No","no","no","2.0","3.0","341.0","3.0","0.4","0.4","0.8311046511627908","0.3912790697674438"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Random Forest","No","yes","no","2.0","6.0","338.0","3.0","0.25","0.4","0.8075581395348838","0.295265873906216"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Naive Bayes","No","yes","no","3.0","27.0","317.0","2.0","0.1","0.6","0.8982558139534884","0.15056651279899352"
"zookeeper","49","0.7415522","0.08621265","0.014326648","IBk","No","yes","no","2.0","4.0","340.0","3.0","0.3333333333333333","0.4","0.8241279069767442","0.3535326806033351"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Random Forest","No","no","yes","0.0","0.0","344.0","5.0","NaN","0.0","0.7895348837209303","0.0"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Naive Bayes","No","no","yes","1.0","6.0","338.0","4.0","0.14285714285714285","0.2","0.8982558139534884","0.1525012141816409"
"zookeeper","49","0.7415522","0.08621265","0.014326648","IBk","No","no","yes","2.0","0.0","344.0","3.0","1.0","0.4","0.8311046511627908","0.5678910441601324"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Random Forest","No","yes","yes","0.0","0.0","344.0","5.0","NaN","0.0","0.7875","0.0"
"zookeeper","49","0.7415522","0.08621265","0.014326648","Naive Bayes","No","yes","yes","3.0","18.0","326.0","2.0","0.14285714285714285","0.6","0.8982558139534884","0.21254512635379125"
"zookeeper","49","0.7415522","0.08621265","0.014326648","IBk","No","yes","yes","2.0","1.0","343.0","3.0","0.6666666666666666","0.4","0.8241279069767442","0.4945691527878366"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Random Forest","No","no","no","15.0","23.0","225.0","10.0","0.39473684210526316","0.6","0.8562903225806452","0.41113798287469766"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Naive Bayes","No","no","no","15.0","24.0","224.0","10.0","0.38461538461538464","0.6","0.8425","0.40201005025125613"
"zookeeper","50","0.7631514","0.08417809","0.09157509","IBk","No","no","no","14.0","21.0","227.0","11.0","0.4","0.56","0.8458870967741936","0.40287081339712916"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Random Forest","No","yes","no","15.0","17.0","231.0","10.0","0.46875","0.6","0.8421774193548387","0.47202922426760263"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Naive Bayes","No","yes","no","14.0","20.0","228.0","11.0","0.4117647058823529","0.56","0.8612903225806452","0.41257721940723235"
"zookeeper","50","0.7631514","0.08417809","0.09157509","IBk","No","yes","no","10.0","15.0","233.0","15.0","0.4","0.4","0.817741935483871","0.3395161290322577"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Random Forest","No","no","yes","6.0","7.0","241.0","19.0","0.46153846153846156","0.24","0.8439516129032258","0.27005347593582907"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Naive Bayes","No","no","yes","15.0","20.0","228.0","10.0","0.42857142857142855","0.6","0.8425","0.44019138755980847"
"zookeeper","50","0.7631514","0.08417809","0.09157509","IBk","No","no","yes","14.0","19.0","229.0","11.0","0.42424242424242425","0.56","0.8458870967741936","0.42258883248730944"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Random Forest","No","yes","yes","1.0","3.0","245.0","24.0","0.25","0.04","0.8401612903225807","0.04483607619541319"
"zookeeper","50","0.7631514","0.08417809","0.09157509","Naive Bayes","No","yes","yes","14.0","16.0","232.0","11.0","0.4666666666666667","0.56","0.8612903225806452","0.4546059933407325"
"zookeeper","50","0.7631514","0.08417809","0.09157509","IBk","No","yes","yes","10.0","12.0","236.0","15.0","0.45454545454545453","0.4","0.817741935483871","0.371664819708465"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Random Forest","No","no","no","0.0","12.0","263.0","9.0","0.0","0.0","0.6232323232323232","-0.03757828810020825"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Naive Bayes","No","no","no","3.0","8.0","267.0","6.0","0.2727272727272727","0.3333333333333333","0.7256565656565657","0.2747172564757384"
"zookeeper","51","0.78004706","0.08433831","0.03169014","IBk","No","no","no","0.0","12.0","263.0","9.0","0.0","0.0","0.6163636363636363","-0.03757828810020825"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Random Forest","No","yes","no","1.0","9.0","266.0","8.0","0.1","0.1111111111111111","0.6294949494949494","0.07438650306748437"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Naive Bayes","No","yes","no","4.0","23.0","252.0","5.0","0.14814814814814814","0.4444444444444444","0.7256565656565657","0.18340521667693566"
"zookeeper","51","0.78004706","0.08433831","0.03169014","IBk","No","yes","no","0.0","15.0","260.0","9.0","0.0","0.0","0.6404040404040404","-0.04124656278643462"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Random Forest","No","no","yes","0.0","2.0","273.0","9.0","0.0","0.0","0.6365656565656566","-0.011658031088081786"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Naive Bayes","No","no","yes","2.0","6.0","269.0","7.0","0.25","0.2222222222222222","0.7256565656565657","0.2117847993168221"
"zookeeper","51","0.78004706","0.08433831","0.03169014","IBk","No","no","yes","0.0","11.0","264.0","9.0","0.0","0.0","0.6163636363636363","-0.03611820503465867"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Random Forest","No","yes","yes","0.0","1.0","274.0","9.0","0.0","0.0","0.6602020202020202","-0.006378454996455806"
"zookeeper","51","0.78004706","0.08433831","0.03169014","Naive Bayes","No","yes","yes","4.0","20.0","255.0","5.0","0.16666666666666666","0.4444444444444444","0.7256565656565657","0.20581655480984365"
"zookeeper","51","0.78004706","0.08433831","0.03169014","IBk","No","yes","yes","0.0","14.0","261.0","9.0","0.0","0.0","0.6404040404040404","-0.04012738853503229"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Random Forest","No","no","no","5.0","2.0","270.0","7.0","0.7142857142857143","0.4166666666666667","0.9592524509803921","0.5110941086457543"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Naive Bayes","No","no","no","3.0","9.0","263.0","9.0","0.25","0.25","0.8157169117647058","0.2169117647058821"
"zookeeper","52","0.79762346","0.08317815","0.04225352","IBk","No","no","no","4.0","2.0","270.0","8.0","0.6666666666666666","0.3333333333333333","0.9096200980392157","0.4283413848631245"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Random Forest","No","yes","no","5.0","2.0","270.0","7.0","0.7142857142857143","0.4166666666666667","0.946078431372549","0.5110941086457543"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Naive Bayes","No","yes","no","3.0","23.0","249.0","9.0","0.11538461538461539","0.25","0.8031556372549019","0.10621557828481548"
"zookeeper","52","0.79762346","0.08317815","0.04225352","IBk","No","yes","no","4.0","2.0","270.0","8.0","0.6666666666666666","0.3333333333333333","0.9091605392156863","0.4283413848631245"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Random Forest","No","no","yes","0.0","0.0","272.0","12.0","NaN","0.0","0.907015931372549","0.0"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Naive Bayes","No","no","yes","3.0","6.0","266.0","9.0","0.3333333333333333","0.25","0.8157169117647058","0.25887265135699367"
"zookeeper","52","0.79762346","0.08317815","0.04225352","IBk","No","no","yes","4.0","1.0","271.0","8.0","0.8","0.3333333333333333","0.9097732843137255","0.4570943075615976"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Random Forest","No","yes","yes","0.0","0.0","272.0","12.0","NaN","0.0","0.9388786764705882","0.0"
"zookeeper","52","0.79762346","0.08317815","0.04225352","Naive Bayes","No","yes","yes","3.0","20.0","252.0","9.0","0.13043478260869565","0.25","0.8031556372549019","0.12270984235193923"
"zookeeper","52","0.79762346","0.08317815","0.04225352","IBk","No","yes","yes","3.0","1.0","271.0","9.0","0.75","0.25","0.9093137254901961","0.3615107913669078"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Random Forest","No","no","no","2.0","7.0","274.0","1.0","0.2222222222222222","0.6666666666666666","0.9288256227758007","0.32259988073941664"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Naive Bayes","No","no","no","2.0","7.0","274.0","1.0","0.2222222222222222","0.6666666666666666","0.9833926453143536","0.32259988073941664"
"zookeeper","53","0.8151999","0.082295775","0.01056338","IBk","No","no","no","2.0","6.0","275.0","1.0","0.25","0.6666666666666666","0.900355871886121","0.353706111833551"
